station,variable,doy,lo,med,hi,current
"Five Oaks, DeWitt",CummRain_in,17,25.432,38.943,66.145,37.166
"Five Oaks, DeWitt",CummRain_in,18,25.47,38.943,66.149,37.166
"Five Oaks, DeWitt",CummRain_in,19,25.471,38.943,66.155,37.166
"Five Oaks, DeWitt",CummRain_in,20,25.607,38.945,66.894,37.166
"Five Oaks, DeWitt",CummRain_in,21,25.607,38.945,67.37,37.781
"Five Oaks, DeWitt",CummRain_in,22,25.607,38.952,67.37,37.783
"Five Oaks, DeWitt",CummRain_in,23,25.667,38.962,68.14,37.861
"Five Oaks, DeWitt",CummRain_in,24,25.781,39.127,68.182,38.518
"Five Oaks, DeWitt",CummRain_in,25,26.226,39.259,68.182,38.821
"Five Oaks, DeWitt",CummRain_in,26,26.292,39.949,68.182,38.821
"Five Oaks, DeWitt",CummRain_in,27,26.296,39.949,68.182,38.823
"Five Oaks, DeWitt",CummRain_in,28,26.296,40.049,68.202,38.827
"Five Oaks, DeWitt",CummRain_in,29,26.296,40.354,69.541,38.833
"Five Oaks, DeWitt",CummRain_in,30,26.34,40.407,69.543,38.836
"Five Oaks, DeWitt",CummRain_in,31,26.371,40.409,69.544,38.836
"Five Oaks, DeWitt",CummRain_in,32,26.887,40.558,69.551,38.836
"Five Oaks, DeWitt",CummRain_in,33,26.887,40.908,69.553,38.837
"Five Oaks, DeWitt",CummRain_in,34,26.887,41.791,69.577,39.052
"Five Oaks, DeWitt",CummRain_in,35,26.887,41.819,70.511,39.052
"Five Oaks, DeWitt",CummRain_in,36,26.887,41.836,70.676,39.052
"Five Oaks, DeWitt",CummRain_in,37,26.887,41.858,70.676,39.052
"Five Oaks, DeWitt",CummRain_in,38,26.887,41.863,70.676,39.052
"Five Oaks, DeWitt",CummRain_in,39,26.887,41.865,72.149,39.052
"Five Oaks, DeWitt",CummRain_in,40,26.887,41.865,72.181,39.053
"Five Oaks, DeWitt",CummRain_in,41,26.887,42.349,72.181,39.059
"Five Oaks, DeWitt",CummRain_in,42,26.898,42.578,72.216,39.133
"Five Oaks, DeWitt",CummRain_in,43,26.905,42.879,72.236,39.133
"Five Oaks, DeWitt",CummRain_in,44,27.13,42.998,72.239,39.133
"Five Oaks, DeWitt",CummRain_in,45,27.13,43.574,72.429,39.389
"Five Oaks, DeWitt",CummRain_in,46,27.13,43.823,72.429,40.329
"Five Oaks, DeWitt",CummRain_in,47,27.175,44.458,72.429,40.33
"Five Oaks, DeWitt",CummRain_in,48,27.548,44.586,72.429,40.333
"Five Oaks, DeWitt",CummRain_in,49,27.806,44.592,72.429,40.334
"Five Oaks, DeWitt",CummRain_in,50,27.806,44.596,72.429,40.335
"Five Oaks, DeWitt",CummRain_in,51,27.806,44.649,72.429,40.356
"Five Oaks, DeWitt",CummRain_in,52,27.812,45.2,72.918,40.5
"Five Oaks, DeWitt",CummRain_in,53,27.814,45.619,72.989,40.5
"Five Oaks, DeWitt",CummRain_in,54,27.867,45.758,72.989,40.5
"Five Oaks, DeWitt",CummRain_in,55,27.875,45.948,72.989,40.5
"Five Oaks, DeWitt",CummRain_in,56,28.089,45.953,72.99,40.5
"Five Oaks, DeWitt",CummRain_in,57,28.891,46.25,73,40.522
"Five Oaks, DeWitt",CummRain_in,58,28.993,46.413,73,40.523
"Five Oaks, DeWitt",CummRain_in,59,29.136,46.414,73,40.523
"Five Oaks, DeWitt",CummRain_in,60,29.136,46.45,73.016,40.523
"Five Oaks, DeWitt",CummRain_in,61,29.136,46.451,73.016,40.525
"Five Oaks, DeWitt",CummRain_in,62,29.136,46.747,73.016,40.526
"Five Oaks, DeWitt",CummRain_in,63,29.416,46.785,73.016,40.529
"Five Oaks, DeWitt",CummRain_in,64,29.5,46.995,73.016,40.529
"Five Oaks, DeWitt",CummRain_in,65,29.5,47.29,73.016,40.534
"Five Oaks, DeWitt",CummRain_in,66,29.5,47.392,73.016,41.081
"Five Oaks, DeWitt",CummRain_in,67,29.507,47.439,73.126,41.696
"Five Oaks, DeWitt",CummRain_in,68,29.593,48.353,73.331,42.172
"Five Oaks, DeWitt",CummRain_in,69,29.678,48.49,73.678,42.21
"Five Oaks, DeWitt",CummRain_in,70,29.93,48.496,73.798,43.626
"Five Oaks, DeWitt",CummRain_in,71,30.261,48.709,73.926,43.626
"Five Oaks, DeWitt",CummRain_in,72,30.261,48.989,73.926,43.626
"Five Oaks, DeWitt",CummRain_in,73,30.261,49.287,73.926,43.626
"Five Oaks, DeWitt",CummRain_in,74,30.342,49.533,73.926,44.119
"Five Oaks, DeWitt",CummRain_in,75,30.846,49.535,73.926,44.12
"Five Oaks, DeWitt",CummRain_in,76,30.846,49.537,73.926,44.12
"Five Oaks, DeWitt",CummRain_in,77,30.846,49.538,73.926,44.12
"Five Oaks, DeWitt",CummRain_in,78,30.846,49.542,73.926,44.12
"Five Oaks, DeWitt",CummRain_in,79,30.846,49.542,74.245,44.12
"Five Oaks, DeWitt",CummRain_in,80,30.846,49.746,74.478,44.12
"Five Oaks, DeWitt",CummRain_in,81,30.846,50.089,74.493,44.12
"Five Oaks, DeWitt",CummRain_in,82,30.846,50.257,74.493,44.12
"Five Oaks, DeWitt",CummRain_in,83,30.846,50.426,74.507,44.12
"Five Oaks, DeWitt",CummRain_in,84,30.862,50.426,74.927,44.12
"Five Oaks, DeWitt",CummRain_in,85,30.927,50.692,74.927,44.12
"Five Oaks, DeWitt",CummRain_in,86,31.144,50.745,75.291,44.137
"Five Oaks, DeWitt",CummRain_in,87,31.152,50.827,75.317,44.137
"Five Oaks, DeWitt",CummRain_in,88,31.213,51.222,75.317,44.137
"Five Oaks, DeWitt",CummRain_in,89,31.276,51.511,75.317,44.137
"Five Oaks, DeWitt",CummRain_in,90,31.307,51.529,75.317,44.144
"Five Oaks, DeWitt",CummRain_in,91,0,0.001,70.702,0.001
"Five Oaks, DeWitt",CummRain_in,92,0,0.023,1.663,0.008
"Five Oaks, DeWitt",CummRain_in,93,0,0.232,2.288,0.031
"Five Oaks, DeWitt",CummRain_in,94,0,0.317,3.242,0.713
"Five Oaks, DeWitt",CummRain_in,95,0,0.493,4.573,0.715
"Five Oaks, DeWitt",CummRain_in,96,0,0.912,5.646,0.715
"Five Oaks, DeWitt",CummRain_in,97,0,1.028,5.646,0.715
"Five Oaks, DeWitt",CummRain_in,98,0.008,1.05,5.646,0.715
"Five Oaks, DeWitt",CummRain_in,99,0.008,1.113,5.646,0.715
"Five Oaks, DeWitt",CummRain_in,100,0.012,1.404,5.648,0.715
"Five Oaks, DeWitt",CummRain_in,101,0.012,1.648,5.648,0.715
"Five Oaks, DeWitt",CummRain_in,102,0.233,2.208,5.648,0.715
"Five Oaks, DeWitt",CummRain_in,103,0.351,2.415,7.078,0.717
"Five Oaks, DeWitt",CummRain_in,104,0.351,2.722,9.321,0.717
"Five Oaks, DeWitt",CummRain_in,105,0.36,2.748,9.326,0.717
"Five Oaks, DeWitt",CummRain_in,106,0.38,2.762,9.326,0.782
"Five Oaks, DeWitt",CummRain_in,107,0.437,2.78,9.497,0.782
"Five Oaks, DeWitt",CummRain_in,108,0.531,2.886,9.736,0.92
"Five Oaks, DeWitt",CummRain_in,109,0.781,3.306,9.801,0.92
"Five Oaks, DeWitt",CummRain_in,110,0.844,3.505,9.81,0.935
"Five Oaks, DeWitt",CummRain_in,111,1.013,3.527,9.958,0.935
"Five Oaks, DeWitt",CummRain_in,112,1.048,3.536,10.058,0.937
"Five Oaks, DeWitt",CummRain_in,113,1.084,3.649,10.063,0.937
"Five Oaks, DeWitt",CummRain_in,114,1.19,3.802,10.066,1.772
"Five Oaks, DeWitt",CummRain_in,115,1.191,3.838,10.107,2.607
"Five Oaks, DeWitt",CummRain_in,116,1.254,4.384,11.071,2.702
"Five Oaks, DeWitt",CummRain_in,117,1.254,4.756,13.459,2.733
"Five Oaks, DeWitt",CummRain_in,118,1.254,4.759,16.093,3.376
"Five Oaks, DeWitt",CummRain_in,119,1.254,4.844,16.792,3.705
"Five Oaks, DeWitt",CummRain_in,120,1.265,4.924,16.792,3.707
"Five Oaks, DeWitt",CummRain_in,121,1.272,4.927,16.792,3.716
"Five Oaks, DeWitt",CummRain_in,122,2.172,5.263,16.798,3.717
"Five Oaks, DeWitt",CummRain_in,123,2.172,5.331,18.077,3.717
"Five Oaks, DeWitt",CummRain_in,124,2.172,5.777,18.676,3.717
"Five Oaks, DeWitt",CummRain_in,125,2.172,6.118,18.963,3.827
"Five Oaks, DeWitt",CummRain_in,126,2.172,6.118,18.963,4.233
"Five Oaks, DeWitt",CummRain_in,127,2.172,6.119,18.985,4.233
"Five Oaks, DeWitt",CummRain_in,128,2.173,6.339,19.263,4.263
"Five Oaks, DeWitt",CummRain_in,129,2.173,6.518,19.482,4.285
"Five Oaks, DeWitt",CummRain_in,130,2.173,6.552,19.813,4.469
"Five Oaks, DeWitt",CummRain_in,131,2.182,6.775,19.943,4.497
"Five Oaks, DeWitt",CummRain_in,132,2.468,6.775,19.984,4.497
"Five Oaks, DeWitt",CummRain_in,133,2.537,7.313,19.993,4.501
"Five Oaks, DeWitt",CummRain_in,134,2.541,7.358,20.072,4.598
"Five Oaks, DeWitt",CummRain_in,135,2.744,7.46,20.39,4.713
"Five Oaks, DeWitt",CummRain_in,136,2.806,7.679,20.432,4.713
"Five Oaks, DeWitt",CummRain_in,137,2.834,7.947,20.584,4.726
"Five Oaks, DeWitt",CummRain_in,138,2.89,7.999,20.696,4.731
"Five Oaks, DeWitt",CummRain_in,139,3.216,7.999,20.967,5.379
"Five Oaks, DeWitt",CummRain_in,140,3.352,7.999,21.189,5.618
"Five Oaks, DeWitt",CummRain_in,141,3.352,8.153,21.229,6.274
"Five Oaks, DeWitt",CummRain_in,142,3.352,8.241,21.281,7.134
"Five Oaks, DeWitt",CummRain_in,143,3.352,8.319,21.504,7.919
"Five Oaks, DeWitt",CummRain_in,144,3.354,8.437,21.883,7.952
"Five Oaks, DeWitt",CummRain_in,145,3.445,8.589,22.534,8.23
"Five Oaks, DeWitt",CummRain_in,146,3.704,8.672,22.595,8.557
"Five Oaks, DeWitt",CummRain_in,147,4.013,8.763,22.61,8.776
"Five Oaks, DeWitt",CummRain_in,148,4.072,9.026,22.628,9.385
"Five Oaks, DeWitt",CummRain_in,149,4.074,9.186,22.668,9.595
"Five Oaks, DeWitt",CummRain_in,150,4.074,9.238,22.754,9.604
"Five Oaks, DeWitt",CummRain_in,151,4.275,9.76,22.818,9.746
"Five Oaks, DeWitt",CummRain_in,152,4.484,10.31,22.836,10.109
"Five Oaks, DeWitt",CummRain_in,153,4.485,10.365,22.864,10.221
"Five Oaks, DeWitt",CummRain_in,154,4.486,10.373,22.904,10.223
"Five Oaks, DeWitt",CummRain_in,155,4.49,10.384,23.02,10.235
"Five Oaks, DeWitt",CummRain_in,156,5.115,10.721,23.403,10.235
"Five Oaks, DeWitt",CummRain_in,157,5.148,11.074,23.439,10.244
"Five Oaks, DeWitt",CummRain_in,158,5.148,11.074,23.446,10.467
"Five Oaks, DeWitt",CummRain_in,159,5.149,11.494,23.446,10.672
"Five Oaks, DeWitt",CummRain_in,160,5.149,11.511,23.447,10.699
"Five Oaks, DeWitt",CummRain_in,161,5.156,11.737,23.567,10.699
"Five Oaks, DeWitt",CummRain_in,162,5.163,12.179,23.969,10.699
"Five Oaks, DeWitt",CummRain_in,163,5.333,12.179,24.049,10.909
"Five Oaks, DeWitt",CummRain_in,164,5.333,12.331,24.069,11.063
"Five Oaks, DeWitt",CummRain_in,165,5.333,12.372,24.126,11.161
"Five Oaks, DeWitt",CummRain_in,166,5.333,12.425,24.46,11.2
"Five Oaks, DeWitt",CummRain_in,167,5.333,12.451,24.67,11.204
"Five Oaks, DeWitt",CummRain_in,168,5.334,12.644,24.705,11.207
"Five Oaks, DeWitt",CummRain_in,169,5.427,12.672,24.71,11.248
"Five Oaks, DeWitt",CummRain_in,170,5.439,12.672,24.724,11.511
"Five Oaks, DeWitt",CummRain_in,171,5.441,13.071,24.744,12.341
"Five Oaks, DeWitt",CummRain_in,172,5.443,13.314,24.817,12.596
"Five Oaks, DeWitt",CummRain_in,173,5.487,13.478,24.987,13.003
"Five Oaks, DeWitt",CummRain_in,174,5.496,13.479,25.275,13.043
"Five Oaks, DeWitt",CummRain_in,175,5.508,13.616,25.449,13.107
"Five Oaks, DeWitt",CummRain_in,176,5.511,13.622,25.483,13.165
"Five Oaks, DeWitt",CummRain_in,177,5.513,13.739,25.484,13.17
"Five Oaks, DeWitt",CummRain_in,178,5.522,14.033,25.487,13.17
"Five Oaks, DeWitt",CummRain_in,179,5.523,14.033,25.497,13.17
"Five Oaks, DeWitt",CummRain_in,180,5.523,14.072,25.497,13.17
"Five Oaks, DeWitt",CummRain_in,181,5.778,14.212,25.498,13.17
"Five Oaks, DeWitt",CummRain_in,182,5.878,14.22,25.561,13.217
"Five Oaks, DeWitt",CummRain_in,183,6.559,14.445,25.642,13.309
"Five Oaks, DeWitt",CummRain_in,184,6.714,14.481,25.795,13.353
"Five Oaks, DeWitt",CummRain_in,185,6.763,14.481,25.872,13.578
"Five Oaks, DeWitt",CummRain_in,186,6.876,15.169,25.874,13.854
"Five Oaks, DeWitt",CummRain_in,187,6.89,15.217,25.88,13.963
"Five Oaks, DeWitt",CummRain_in,188,6.912,15.219,25.886,14.007
"Five Oaks, DeWitt",CummRain_in,189,7.024,15.219,25.887,14.057
"Five Oaks, DeWitt",CummRain_in,190,7.211,15.276,25.887,14.16
"Five Oaks, DeWitt",CummRain_in,191,7.275,15.349,25.887,14.218
"Five Oaks, DeWitt",CummRain_in,192,7.718,15.349,25.887,14.403
"Five Oaks, DeWitt",CummRain_in,193,8.198,15.746,25.903,14.67
"Five Oaks, DeWitt",CummRain_in,194,8.894,15.763,26.006,14.811
"Five Oaks, DeWitt",CummRain_in,195,9.03,15.835,26.04,15.209
"Five Oaks, DeWitt",CummRain_in,196,9.031,15.837,26.393,15.825
"Five Oaks, DeWitt",CummRain_in,197,9.031,16.026,27.319,15.844
"Five Oaks, DeWitt",CummRain_in,198,9.077,16.218,27.377,15.917
"Five Oaks, DeWitt",CummRain_in,199,9.093,16.246,27.625,15.933
"Five Oaks, DeWitt",CummRain_in,200,9.145,16.267,27.919,15.936
"Five Oaks, DeWitt",CummRain_in,201,9.355,16.305,27.957,16.069
"Five Oaks, DeWitt",CummRain_in,202,9.398,16.343,28.008,16.137
"Five Oaks, DeWitt",CummRain_in,203,9.449,16.489,28.094,16.165
"Five Oaks, DeWitt",CummRain_in,204,9.568,16.581,28.3,16.185
"Five Oaks, DeWitt",CummRain_in,205,9.693,16.614,28.492,16.499
"Five Oaks, DeWitt",CummRain_in,206,9.83,16.748,28.916,16.637
"Five Oaks, DeWitt",CummRain_in,207,9.891,16.75,29.088,16.672
"Five Oaks, DeWitt",CummRain_in,208,9.892,16.751,29.302,16.678
"Five Oaks, DeWitt",CummRain_in,209,9.903,16.774,29.376,16.68
"Five Oaks, DeWitt",CummRain_in,210,9.911,16.775,29.435,17.034
"Five Oaks, DeWitt",CummRain_in,211,9.911,16.776,29.536,17.21
"Five Oaks, DeWitt",CummRain_in,212,9.912,16.837,29.719,17.414
"Five Oaks, DeWitt",CummRain_in,213,9.912,17.091,29.842,17.476
"Five Oaks, DeWitt",CummRain_in,214,9.94,17.105,29.883,NA
"Five Oaks, DeWitt",CummRain_in,215,9.988,17.327,29.884,NA
"Five Oaks, DeWitt",CummRain_in,216,10.024,17.372,29.889,NA
"Five Oaks, DeWitt",CummRain_in,217,10.027,17.483,29.91,NA
"Five Oaks, DeWitt",CummRain_in,218,10.07,17.713,30.022,NA
"Five Oaks, DeWitt",CummRain_in,219,10.122,17.966,30.037,NA
"Five Oaks, DeWitt",CummRain_in,220,10.132,18.244,30.037,NA
"Five Oaks, DeWitt",CummRain_in,221,10.323,18.247,30.039,NA
"Five Oaks, DeWitt",CummRain_in,222,10.593,18.253,30.039,NA
"Five Oaks, DeWitt",CummRain_in,223,10.626,18.58,30.039,NA
"Five Oaks, DeWitt",CummRain_in,224,10.626,18.695,30.053,NA
"Five Oaks, DeWitt",CummRain_in,225,10.671,18.921,30.053,NA
"Five Oaks, DeWitt",CummRain_in,226,11.311,19.024,30.053,NA
"Five Oaks, DeWitt",CummRain_in,227,11.319,19.05,30.054,NA
"Five Oaks, DeWitt",CummRain_in,228,11.333,19.067,30.13,NA
"Five Oaks, DeWitt",CummRain_in,229,11.424,19.067,30.374,NA
"Five Oaks, DeWitt",CummRain_in,230,11.622,19.067,30.411,NA
"Five Oaks, DeWitt",CummRain_in,231,11.703,19.104,30.417,NA
"Five Oaks, DeWitt",CummRain_in,232,11.714,19.134,30.424,NA
"Five Oaks, DeWitt",CummRain_in,233,11.771,19.146,30.65,NA
"Five Oaks, DeWitt",CummRain_in,234,11.771,19.187,30.654,NA
"Five Oaks, DeWitt",CummRain_in,235,11.771,19.201,30.752,NA
"Five Oaks, DeWitt",CummRain_in,236,11.771,19.239,30.994,NA
"Five Oaks, DeWitt",CummRain_in,237,11.771,19.293,31.043,NA
"Five Oaks, DeWitt",CummRain_in,238,11.771,19.293,31.077,NA
"Five Oaks, DeWitt",CummRain_in,239,11.778,19.293,31.164,NA
"Five Oaks, DeWitt",CummRain_in,240,11.922,19.293,31.368,NA
"Five Oaks, DeWitt",CummRain_in,241,11.984,19.298,31.717,NA
"Five Oaks, DeWitt",CummRain_in,242,11.984,19.3,32.06,NA
"Five Oaks, DeWitt",CummRain_in,243,11.996,19.3,32.161,NA
"Five Oaks, DeWitt",CummRain_in,244,11.998,19.331,32.35,NA
"Five Oaks, DeWitt",CummRain_in,245,11.998,19.623,32.513,NA
"Five Oaks, DeWitt",CummRain_in,246,11.998,19.724,32.677,NA
"Five Oaks, DeWitt",CummRain_in,247,11.998,19.755,32.738,NA
"Five Oaks, DeWitt",CummRain_in,248,11.998,19.762,32.83,NA
"Five Oaks, DeWitt",CummRain_in,249,11.998,20.035,32.936,NA
"Five Oaks, DeWitt",CummRain_in,250,11.998,20.041,32.983,NA
"Five Oaks, DeWitt",CummRain_in,251,11.998,20.095,33.074,NA
"Five Oaks, DeWitt",CummRain_in,252,11.998,20.303,33.196,NA
"Five Oaks, DeWitt",CummRain_in,253,12.002,20.331,33.231,NA
"Five Oaks, DeWitt",CummRain_in,254,12.341,20.344,33.237,NA
"Five Oaks, DeWitt",CummRain_in,255,13.951,20.739,33.237,NA
"Five Oaks, DeWitt",CummRain_in,256,14.206,20.806,33.569,NA
"Five Oaks, DeWitt",CummRain_in,257,14.717,20.809,33.68,NA
"Five Oaks, DeWitt",CummRain_in,258,14.863,20.811,35.502,NA
"Five Oaks, DeWitt",CummRain_in,259,15.006,20.812,35.857,NA
"Five Oaks, DeWitt",CummRain_in,260,15.12,20.9,36.501,NA
"Five Oaks, DeWitt",CummRain_in,261,15.121,21.074,36.832,NA
"Five Oaks, DeWitt",CummRain_in,262,15.122,21.212,36.891,NA
"Five Oaks, DeWitt",CummRain_in,263,15.144,21.212,36.913,NA
"Five Oaks, DeWitt",CummRain_in,264,15.294,21.212,37.357,NA
"Five Oaks, DeWitt",CummRain_in,265,15.296,21.479,37.561,NA
"Five Oaks, DeWitt",CummRain_in,266,15.297,21.57,37.686,NA
"Five Oaks, DeWitt",CummRain_in,267,15.297,21.57,38.187,NA
"Five Oaks, DeWitt",CummRain_in,268,15.302,21.873,38.262,NA
"Five Oaks, DeWitt",CummRain_in,269,15.302,22.284,38.293,NA
"Five Oaks, DeWitt",CummRain_in,270,15.302,22.352,38.295,NA
"Five Oaks, DeWitt",CummRain_in,271,15.303,22.352,38.295,NA
"Five Oaks, DeWitt",CummRain_in,272,15.303,22.356,38.295,NA
"Five Oaks, DeWitt",CummRain_in,273,15.305,22.381,38.295,NA
"Five Oaks, DeWitt",CummRain_in,274,15.309,22.641,38.641,NA
"Five Oaks, DeWitt",CummRain_in,275,15.563,22.842,39.092,NA
"Five Oaks, DeWitt",CummRain_in,276,15.889,22.974,39.146,NA
"Five Oaks, DeWitt",CummRain_in,277,15.967,22.974,40.974,NA
"Five Oaks, DeWitt",CummRain_in,278,16.236,22.974,40.988,NA
"Five Oaks, DeWitt",CummRain_in,279,16.506,22.974,41.254,NA
"Five Oaks, DeWitt",CummRain_in,280,16.506,22.974,41.422,NA
"Five Oaks, DeWitt",CummRain_in,281,16.506,22.974,41.52,NA
"Five Oaks, DeWitt",CummRain_in,282,16.506,23.009,42.525,NA
"Five Oaks, DeWitt",CummRain_in,283,16.506,23.602,42.528,NA
"Five Oaks, DeWitt",CummRain_in,284,16.506,24.334,43.037,NA
"Five Oaks, DeWitt",CummRain_in,285,16.742,24.335,43.709,NA
"Five Oaks, DeWitt",CummRain_in,286,16.744,24.335,46.518,NA
"Five Oaks, DeWitt",CummRain_in,287,16.744,24.335,46.569,NA
"Five Oaks, DeWitt",CummRain_in,288,16.744,24.335,46.678,NA
"Five Oaks, DeWitt",CummRain_in,289,16.744,24.335,46.678,NA
"Five Oaks, DeWitt",CummRain_in,290,16.744,24.944,46.678,NA
"Five Oaks, DeWitt",CummRain_in,291,16.744,25.1,46.678,NA
"Five Oaks, DeWitt",CummRain_in,292,16.935,25.19,46.678,NA
"Five Oaks, DeWitt",CummRain_in,293,16.945,25.239,46.678,NA
"Five Oaks, DeWitt",CummRain_in,294,16.945,25.239,46.733,NA
"Five Oaks, DeWitt",CummRain_in,295,16.945,25.633,48.437,NA
"Five Oaks, DeWitt",CummRain_in,296,16.946,25.638,48.487,NA
"Five Oaks, DeWitt",CummRain_in,297,17.807,25.638,48.487,NA
"Five Oaks, DeWitt",CummRain_in,298,17.928,25.733,48.487,NA
"Five Oaks, DeWitt",CummRain_in,299,17.937,25.733,48.548,NA
"Five Oaks, DeWitt",CummRain_in,300,17.937,25.769,49.409,NA
"Five Oaks, DeWitt",CummRain_in,301,17.937,25.956,49.657,NA
"Five Oaks, DeWitt",CummRain_in,302,17.937,25.997,51.062,NA
"Five Oaks, DeWitt",CummRain_in,303,17.946,26.127,54.255,NA
"Five Oaks, DeWitt",CummRain_in,304,17.963,26.127,54.255,NA
"Five Oaks, DeWitt",CummRain_in,305,18.024,26.956,54.255,NA
"Five Oaks, DeWitt",CummRain_in,306,18.104,26.972,54.255,NA
"Five Oaks, DeWitt",CummRain_in,307,18.104,26.972,54.255,NA
"Five Oaks, DeWitt",CummRain_in,308,18.106,27.017,54.255,NA
"Five Oaks, DeWitt",CummRain_in,309,18.106,27.113,54.255,NA
"Five Oaks, DeWitt",CummRain_in,310,18.106,27.572,54.255,NA
"Five Oaks, DeWitt",CummRain_in,311,18.486,27.866,54.255,NA
"Five Oaks, DeWitt",CummRain_in,312,18.715,27.875,54.255,NA
"Five Oaks, DeWitt",CummRain_in,313,18.885,27.978,54.255,NA
"Five Oaks, DeWitt",CummRain_in,314,19.218,27.978,54.255,NA
"Five Oaks, DeWitt",CummRain_in,315,19.218,27.998,54.255,NA
"Five Oaks, DeWitt",CummRain_in,316,19.291,28.007,54.255,NA
"Five Oaks, DeWitt",CummRain_in,317,19.457,28.022,54.255,NA
"Five Oaks, DeWitt",CummRain_in,318,19.65,28.072,54.255,NA
"Five Oaks, DeWitt",CummRain_in,319,19.702,28.276,54.429,NA
"Five Oaks, DeWitt",CummRain_in,320,19.707,28.781,54.62,NA
"Five Oaks, DeWitt",CummRain_in,321,19.711,29.28,54.621,NA
"Five Oaks, DeWitt",CummRain_in,322,19.733,29.518,54.621,NA
"Five Oaks, DeWitt",CummRain_in,323,19.802,29.644,54.621,NA
"Five Oaks, DeWitt",CummRain_in,324,20.285,29.653,54.621,NA
"Five Oaks, DeWitt",CummRain_in,325,20.289,29.675,54.623,NA
"Five Oaks, DeWitt",CummRain_in,326,20.289,29.719,54.625,NA
"Five Oaks, DeWitt",CummRain_in,327,20.291,29.759,54.628,NA
"Five Oaks, DeWitt",CummRain_in,328,20.291,29.909,54.636,NA
"Five Oaks, DeWitt",CummRain_in,329,20.291,30.176,54.636,NA
"Five Oaks, DeWitt",CummRain_in,330,20.291,30.378,54.636,NA
"Five Oaks, DeWitt",CummRain_in,331,20.291,30.872,54.636,NA
"Five Oaks, DeWitt",CummRain_in,332,20.309,30.873,54.64,NA
"Five Oaks, DeWitt",CummRain_in,333,20.347,30.876,55.146,NA
"Five Oaks, DeWitt",CummRain_in,334,20.563,30.876,56.153,NA
"Five Oaks, DeWitt",CummRain_in,335,20.564,30.978,56.154,NA
"Five Oaks, DeWitt",CummRain_in,336,20.564,31.1,56.846,NA
"Five Oaks, DeWitt",CummRain_in,337,20.6,31.105,56.846,NA
"Five Oaks, DeWitt",CummRain_in,338,20.737,31.109,56.846,NA
"Five Oaks, DeWitt",CummRain_in,339,20.796,31.276,56.846,NA
"Five Oaks, DeWitt",CummRain_in,340,21.035,31.35,56.881,NA
"Five Oaks, DeWitt",CummRain_in,341,21.582,31.704,56.957,NA
"Five Oaks, DeWitt",CummRain_in,342,22.081,31.755,58.323,NA
"Five Oaks, DeWitt",CummRain_in,343,22.111,32.172,58.324,NA
"Five Oaks, DeWitt",CummRain_in,344,23.027,32.216,58.324,NA
"Five Oaks, DeWitt",CummRain_in,345,23.244,33.041,58.324,NA
"Five Oaks, DeWitt",CummRain_in,346,23.402,33.209,58.828,NA
"Five Oaks, DeWitt",CummRain_in,347,23.402,33.24,58.848,NA
"Five Oaks, DeWitt",CummRain_in,348,23.402,33.244,58.852,NA
"Five Oaks, DeWitt",CummRain_in,349,23.424,33.389,58.852,NA
"Five Oaks, DeWitt",CummRain_in,350,23.433,33.617,58.852,NA
"Five Oaks, DeWitt",CummRain_in,351,23.434,34.403,58.855,NA
"Five Oaks, DeWitt",CummRain_in,352,23.434,34.5,58.856,NA
"Five Oaks, DeWitt",CummRain_in,353,23.434,34.505,58.856,NA
"Five Oaks, DeWitt",CummRain_in,354,23.434,34.631,58.856,NA
"Five Oaks, DeWitt",CummRain_in,355,23.434,34.635,58.856,NA
"Five Oaks, DeWitt",CummRain_in,356,23.434,34.951,58.919,NA
"Five Oaks, DeWitt",CummRain_in,357,23.434,35.345,61.196,NA
"Five Oaks, DeWitt",CummRain_in,358,23.465,35.345,64.567,NA
"Five Oaks, DeWitt",CummRain_in,359,23.539,35.543,64.572,NA
"Five Oaks, DeWitt",CummRain_in,360,23.539,35.543,64.572,NA
"Five Oaks, DeWitt",CummRain_in,361,23.539,35.961,64.572,NA
"Five Oaks, DeWitt",CummRain_in,362,23.591,36.017,64.572,NA
"Five Oaks, DeWitt",CummRain_in,363,23.931,36.017,64.578,NA
"Five Oaks, DeWitt",CummRain_in,364,23.963,36.4,64.728,NA
"Five Oaks, DeWitt",CummRain_in,365,24.372,36.4,64.803,NA
"Five Oaks, DeWitt",CummRain_in,366,28.678,36.128,48.735,NA
"Five Oaks, DeWitt",rel_sw_12in,1,0.501,0.507,0.597,0.502
"Five Oaks, DeWitt",rel_sw_12in,2,0.495,0.507,0.699,0.505
"Five Oaks, DeWitt",rel_sw_12in,3,0.491,0.509,0.709,0.502
"Five Oaks, DeWitt",rel_sw_12in,4,0.485,0.518,0.671,0.496
"Five Oaks, DeWitt",rel_sw_12in,5,0.477,0.53,0.634,0.491
"Five Oaks, DeWitt",rel_sw_12in,6,0.471,0.534,0.67,0.483
"Five Oaks, DeWitt",rel_sw_12in,7,0.468,0.534,0.72,0.476
"Five Oaks, DeWitt",rel_sw_12in,8,0.46,0.538,0.692,0.476
"Five Oaks, DeWitt",rel_sw_12in,9,0.464,0.547,0.654,0.543
"Five Oaks, DeWitt",rel_sw_12in,10,0.469,0.544,0.681,0.586
"Five Oaks, DeWitt",rel_sw_12in,11,0.465,0.539,0.713,0.567
"Five Oaks, DeWitt",rel_sw_12in,12,0.461,0.533,0.734,0.548
